id,name,est_diameter_min,est_diameter_max,relative_velocity,miss_distance,orbiting_body,sentry_object,absolute_magnitude,hazardous
2524471,524471 (2002 JW15),0.2210828104,0.4943561926,28303.9852468185,20527297.02644222,Earth,False,20.4,False
3363429,(2006 XX2),0.0253837029,0.0567596853,81453.1787713008,61366898.93890144,Earth,False,25.1,False
3752703,(2016 JE),0.1149621763,0.257063241,43188.6409441769,33515403.472766384,Earth,False,21.82,False
3764719,(2016 WQ3),0.0046190746,0.0103285648,8726.6669325114,10862251.165574402,Earth,False,28.8,False
3780740,(2017 QW1),0.0152951935,0.0342010925,16359.0266945742,23229173.056350265,Earth,False,26.2,False
3785933,(2017 UA),0.0053034072,0.0118587791,69313.2193153728,59883544.74331159,Earth,False,28.5,False
3787626,(2017 UT2),0.0319561887,0.0714562102,25843.9811526137,19646420.87586716,Earth,False,24.6,False
3840763,(2019 GM),0.0291443905,0.0651688382,37288.5656401778,7433873.75443699,Earth,False,24.8,False
3840807,(2019 GP2),0.2016299194,0.4508582062,40699.9631512825,68019059.80965985,Earth,False,20.6,False
3840892,(2019 GA6),0.0334622374,0.0748238376,38459.7471461558,11670196.245194493,Earth,False,24.5,False
3841846,(2019 JT5),0.0366906138,0.0820427065,25770.4676861507,27126551.56329005,Earth,False,24.3,False
3878620,(2019 TO5),0.0275775053,0.0616651765,66111.9015761082,65533035.89849252,Earth,False,24.92,False
3989088,(2020 BF5),0.02658,0.0594346868,25284.9481693339,38392152.963974975,Earth,False,25.0,False
54051248,(2020 QV1),0.0384197891,0.0859092601,26456.2320293822,30547946.29936797,Earth,False,24.2,False
54053937,(2020 RB4),0.0030517923,0.0068240151,37878.1199347568,47450270.21327592,Earth,False,29.7,False
54146076,(2021 JY9),0.0117099483,0.0261842403,54181.6389321818,42684516.62696871,Earth,False,26.78,False
2358453,358453 (2007 EH88),0.2745079817,0.6138185073,35964.0249631065,46263002.14156133,Earth,False,19.93,False
3394077,(2007 VE138),0.0183888672,0.0411187571,38966.7038110276,43220579.36617595,Earth,False,25.8,False
3608092,(2012 QG42),0.1756123185,0.3926810818,52738.0838169127,21150710.82961012,Earth,False,20.9,True
3670095,(2014 HC177),0.0253837029,0.0567596853,34402.2096111063,4506095.067369524,Earth,False,25.1,False
3827427,(2018 RU3),0.0667659413,0.1492931834,37455.4054939565,44557929.48139681,Earth,False,23.0,False
3840744,(2019 FV2),0.0278326768,0.0622357573,8225.1923206281,5991090.11223668,Earth,False,24.9,False
3840770,(2019 GO),0.04411182,0.0986370281,35417.9280946092,19476071.791646488,Earth,False,23.9,False
3840796,(2019 GR1),0.046190746,0.1032856481,20011.9738374257,27040313.0437288,Earth,False,23.8,False
3840845,(2019 GM3),0.04411182,0.0986370281,5734.7491121127,35782717.58684114,Earth,False,23.9,False
3841615,(2019 HK3),0.0305179233,0.0682401509,27823.7975499031,12466101.493759751,Earth,False,24.7,False
3841698,(2019 JZ),0.0608912622,0.1361570015,13290.7275766124,45212898.05304253,Earth,False,23.2,False
3879533,(2019 UN4),0.0732073989,0.1636967205,47157.6447661612,19571144.28982804,Earth,False,22.8,False
54016725,(2020 HE5),0.0076657557,0.0171411509,13536.9660003723,6333157.430303836,Earth,False,27.7,False
54131586,(2021 EP4),0.0037372743,0.0083567994,63661.8301733189,56134814.87796709,Earth,False,29.26,False
54138308,(2021 GR18),0.0683211199,0.1527706684,53668.8312122358,45464060.05623507,Earth,False,22.95,False
54265631,(2022 FQ1),0.0226232491,0.0505871228,70428.4620161458,57017766.78874712,Earth,False,25.35,False
54268817,(2022 GJ1),0.0406027058,0.0907904103,54818.1499080496,50163385.09732325,Earth,False,24.08,False
54271303,(2022 GO3),0.0113384836,0.0253536201,25471.3595345348,35497552.002757385,Earth,False,26.85,False
2478784,478784 (2012 UV136),0.0201629919,0.0450858206,9199.3939310751,11042740.202860693,Earth,False,25.6,False
3151644,(2003 FU3),0.1594244681,0.3564839479,84597.7841556347,58796959.49381778,Earth,False,21.11,False
3636252,(2013 HJ19),0.1332155667,0.2978790628,51077.7773571179,46822665.47065935,Earth,False,21.5,False
3672900,(2014 KM76),0.2424124811,0.5420507863,115953.621188859,29015701.216054928,Earth,False,20.2,False
3735468,(2015 WY1),0.1034081995,0.2312277636,53408.0068877563,66904656.14808935,Earth,False,22.05,False
3753640,(2016 KR3),0.1677084622,0.3750075218,74199.0748156744,7180103.632059295,Earth,False,21.0,True
3767037,(2017 BD29),0.1214940408,0.2716689341,83129.3831609035,66850531.16001017,Earth,False,21.7,True
3840709,(2019 FG1),0.0718712133,0.1607089186,28420.1101819834,16940533.36411528,Earth,False,22.84,False
3840754,(2019 GD),0.058150704,0.130028927,21415.2933503942,15143799.336400956,Earth,False,23.3,False
3840867,(2019 GM4),0.0506471459,0.1132504611,30301.2442849665,3494118.539184013,Earth,False,23.6,False
3841506,(2019 GO21),0.096506147,0.2157943048,67680.6290279035,27276831.97357192,Earth,False,22.2,False
3841635,(2019 HA4),0.0175612318,0.0392681082,43402.4354062123,1314236.511276295,Earth,False,25.9,False
3841669,(2019 HF4),0.0080270317,0.0179489885,23072.1778374622,1188719.589927639,Earth,False,27.6,False
54161066,(2021 LK9),0.021406959,0.0478674154,30606.123108483,51783212.46306482,Earth,False,25.47,False
54231708,(2021 KD16),0.0321036917,0.0717860371,81525.8832931242,52526273.98442808,Earth,False,24.59,False
2524459,524459 (2002 GA),0.2315021222,0.5176544822,53652.8468128882,27134796.081423197,Earth,False,20.3,False
3267066,(2005 CL),0.2347226375,0.5248557734,73928.3774571893,67208780.76391117,Earth,False,20.27,True
3720440,(2015 KJ122),0.1058168859,0.2366137501,96928.0636034729,24991128.990121026,Earth,False,22.0,True
3732896,(2015 UG67),0.1756123185,0.3926810818,104314.7125773238,55415610.04308825,Earth,False,20.9,False
3750674,(2016 GH135),0.1010543415,0.2259643771,40780.970949137,41564718.63076365,Earth,False,22.1,False
3753305,(2016 JF29),0.0766575574,0.1714115092,28249.5460406817,56191141.82701438,Earth,False,22.7,False
3774433,(2017 JB),0.0530340723,0.1185877909,14478.2373692501,24102569.04414916,Earth,False,23.5,False
3801965,(2018 FY),0.058150704,0.130028927,18688.6267983462,31751342.21825154,Earth,False,23.3,False
3841175,(2019 GF19),0.0530340723,0.1185877909,48650.4313884914,24729072.462206587,Earth,False,23.5,False
3841534,(2019 HQ),0.0152951935,0.0342010925,29261.9625936368,1163734.39695108,Earth,False,26.2,False
3841547,(2019 HR2),0.0042126461,0.0094197631,30817.2905116325,494340.192459987,Earth,False,29.0,False
3841546,(2019 HT2),0.0183888672,0.0411187571,21969.6971166009,6169643.233406873,Earth,False,25.8,False
3841627,(2019 HS3),0.0105816886,0.023661375,96757.5830668963,1144062.785678838,Earth,False,27.0,False
3841743,(2019 JE2),0.0192555078,0.0430566244,39980.8111509839,3700915.603572123,Earth,False,25.7,False
3841745,(2019 JG2),0.0291443905,0.0651688382,60587.6207764727,6547455.855486291,Earth,False,24.8,False
3842692,(2019 LV),0.04411182,0.0986370281,10094.711023545,15844712.749956172,Earth,False,23.9,False
54117569,(2021 CS6),0.0073207399,0.016369672,25333.538386843,6315842.942910462,Earth,False,27.8,False
54224160,(2021 WE1),0.0148099972,0.0331161605,16269.0189952802,42056486.57760771,Earth,False,26.27,False
2612924,612924 (2005 CL),0.2347226375,0.5248557734,73928.3777961293,67208780.74895139,Earth,False,20.27,True
3353630,(2006 UB64),0.1881719895,0.42076536,63424.5300253159,26592888.82271121,Earth,False,20.75,False
3413165,(2008 LG2),0.0242412481,0.0542050786,30946.2301433092,20170014.85700672,Earth,False,25.2,False
3611402,(2012 TR231),0.04411182,0.0986370281,89548.144708729,60561446.59362937,Earth,False,23.9,False
3619461,(2012 XL16),0.0211132445,0.0472106499,36705.4679109013,22734596.60397419,Earth,False,25.5,False
3744322,(2016 CX247),0.0802703167,0.1794898848,70113.3822819284,49632261.66090937,Earth,False,22.6,False
3752433,(2016 HF3),0.0319561887,0.0714562102,48021.336022973,32859476.562205665,Earth,False,24.6,False
3795111,(2017 YM6),0.058150704,0.130028927,27746.1378124405,32049561.87702915,Earth,False,23.3,False
3819558,(2018 HS1),0.0921626549,0.2060819612,100651.1174516117,66205324.53753215,Earth,False,22.3,False
3837973,(2019 BO1),0.3009920165,0.6730386097,56536.2925840786,50525833.62919921,Earth,False,19.73,False
3841508,(2019 HD),0.1838886721,0.411187571,103777.5621707219,13159693.856833337,Earth,False,20.8,False
3841631,(2019 HY3),0.0192555078,0.0430566244,21161.814208484,7475309.177992359,Earth,False,25.7,False
3841897,(2019 JZ6),0.1677084622,0.3750075218,119824.7231146396,44289127.24144897,Earth,False,21.0,False
3968760,(2019 YP5),0.0921626549,0.2060819612,40184.5615036376,55013518.92837016,Earth,False,22.3,False
54016668,(2020 HN3),0.0035039264,0.0078350176,36947.0793927308,31936249.79318593,Earth,False,29.4,False
54054451,(2020 SP),0.0101054342,0.0225964377,21615.459734375,23665801.412441228,Earth,False,27.1,False
54144931,(2021 JA5),0.0140784543,0.0314803809,89463.2690372893,70191409.31553692,Earth,False,26.38,False
54193344,(2021 RY3),0.0196134944,0.0438571068,60797.588905795,71919813.82797852,Earth,False,25.66,False
2526878,526878 (2007 FE),0.3487827332,0.7799019007,50282.9245665335,34406212.51799519,Earth,False,19.41,True
3621023,(2012 XO134),0.0421264611,0.0941976306,39436.6477925088,5666688.268085492,Earth,False,24.0,False
3748361,(2016 FB12),0.0167708462,0.0375007522,68784.3866196212,72632685.01815689,Earth,False,26.0,False
3751727,(2016 GW216),0.0780827277,0.1745982871,19453.7771110729,19401427.271567903,Earth,False,22.66,False
3760891,(2016 TY55),0.0110803882,0.0247765013,31753.0008720878,22667166.785251454,Earth,False,26.9,False
3764859,(2016 WT9),0.2658,0.5943468684,81867.8225196774,69614018.19005027,Earth,False,20.0,False
3799751,(2018 DX1),0.0384197891,0.0859092601,16287.3268222047,16975203.76255223,Earth,False,24.2,False
3840738,(2019 FN2),0.0483676488,0.1081533507,27859.071412462,1551218.775642377,Earth,False,23.7,False
3840790,(2019 GL1),0.0192555078,0.0430566244,3478.0901757635,13912233.98899852,Earth,False,25.7,False
3840893,(2019 GC6),0.0133215567,0.0297879063,20249.7111486714,219106.904638504,Earth,False,26.5,False
3841173,(2019 GJ19),0.0840533402,0.1879489824,63517.354523356,22897411.83474315,Earth,False,22.5,False
3841619,(2019 HH3),0.0211132445,0.0472106499,43417.9156060598,4908800.999413747,Earth,False,25.5,False
3841828,(2019 JB5),0.04411182,0.0986370281,15464.5218463178,22373777.372419976,Earth,False,23.9,False
3844024,(2019 SL3),0.0101054342,0.0225964377,20349.2874167324,38006297.84072606,Earth,False,27.1,False
3943319,(2019 YS),0.0013321557,0.0029787906,23372.95593167,46591238.8822306,Earth,False,31.5,False
54198830,(2021 SO),0.0226232491,0.0505871228,55029.3880520981,65817114.75876922,Earth,False,25.35,False
2469219,469219 Kamo`oalewa (2016 HO3),0.0361871997,0.0809170384,14824.3601220853,22544550.80595869,Earth,False,24.33,False
2522684,522684 (2016 JP),0.1579628558,0.3532156834,41405.8574880868,7292689.7174394,Earth,False,21.13,True
3092474,(2001 VC2),0.1460679643,0.3266178974,24198.431619516,31772283.706003062,Earth,False,21.3,True
3653047,(2013 US1),0.0201629919,0.0450858206,37501.584539638,48148256.56498715,Earth,False,25.6,False
3766075,(2016 YZ),0.1394938229,0.3119176705,68703.2464139032,71580673.24264006,Earth,False,21.4,True
3774137,(2017 HW4),0.1010543415,0.2259643771,80460.0118625144,44588249.16985991,Earth,False,22.1,False
3779442,(2017 PE),0.0350392641,0.0783501764,18845.4356160435,39731883.9143371,Earth,False,24.4,False
3840757,(2019 FC3),0.0840533402,0.1879489824,68197.832954712,12239251.627766851,Earth,False,22.5,False
3840894,(2019 GB6),0.0305179233,0.0682401509,41189.3847288428,10529261.461218633,Earth,False,24.7,False
3841543,(2019 HQ2),0.0305179233,0.0682401509,55507.600725466,5927093.145756409,Earth,False,24.7,False
3841715,(2019 JT1),0.0305179233,0.0682401509,9979.7014648254,20980197.51684776,Earth,False,24.7,False
3878567,(2019 TV1),0.0167708462,0.0375007522,33137.9998948536,21307179.325864963,Earth,False,26.0,False
54128962,(2019 FN23),0.0309424699,0.069189466,7678.2940899448,19371936.29546545,Earth,False,24.67,False
54213275,(2021 UK3),0.0337718597,0.0755161741,77078.1745188634,23547550.399799325,Earth,False,24.48,False
2112221,112221 (2002 KH4),2.0537849952,4.5924028604,112372.3678794487,69569728.19977872,Earth,False,15.56,False
2141525,141525 (2002 FV5),0.6464798256,1.4455728362,91890.5872074476,18415364.43049889,Earth,False,18.07,True
2244670,244670 (2003 KN18),0.5761757511,1.2883681464,56518.5018655915,34973983.9469287,Earth,False,18.32,False
2420262,420262 (2011 KD11),0.2457847746,0.5495914639,46464.8436658343,34874547.78359777,Earth,False,20.17,False
3092506,(2001 WJ4),0.0088014652,0.0196806745,29025.6362492634,69255496.0487497,Earth,False,27.4,False
3516632,(2010 GR75),0.3195618867,0.7145621017,98486.4726478296,65204324.70817853,Earth,False,19.6,False
3715996,(2015 HJ),0.0105816886,0.023661375,41074.053767068,38005813.66721981,Earth,False,27.0,False
3827132,(2018 PV24),0.0031956189,0.007145621,23562.5933226162,46320005.003704846,Earth,False,29.6,False
3836090,(2018 VM3),0.1460679643,0.3266178974,57665.5846596018,30354373.013497453,Earth,False,21.3,False
3840809,(2019 GR2),0.2315021222,0.5176544822,68080.0434727406,51272018.993444666,Earth,False,20.3,False
3840852,(2019 GW3),0.0278326768,0.0622357573,24230.1665540732,12288014.280195888,Earth,False,24.9,False
3841527,(2019 HK),0.0384197891,0.0859092601,46314.9043034566,4883374.358082605,Earth,False,24.2,False
3841624,(2019 HO3),0.0506471459,0.1132504611,67075.9075565762,5268556.290916519,Earth,False,23.6,False
3841634,(2019 HW3),0.02658,0.0594346868,31100.2781949606,6119550.461436308,Earth,False,25.0,False
3841722,(2019 JY1),0.0060891262,0.0136157002,23670.7965091317,1129248.093652951,Earth,False,28.2,False
54016671,(2020 HQ3),0.022108281,0.0494356193,24236.3492783238,20472666.292843927,Earth,False,25.4,False
54100194,(2020 XE5),0.0303777061,0.0679266159,80343.7109256262,73239613.59980418,Earth,False,24.71,False
54135431,(2021 GV3),0.0237987955,0.0532157244,37573.05985794,35848053.43929812,Earth,False,25.24,False
54161069,(2021 ME),0.004290965,0.0095948895,37674.0242718804,24439606.59759096,Earth,False,28.96,False
2472263,472263 (2014 RP12),0.5815070396,1.30028927,53210.8545180934,39008895.53988894,Earth,False,18.3,False
3459085,(2009 HX67),0.1925550782,0.4305662442,101483.1849237512,52134015.48891147,Earth,False,20.7,False
3597510,(2012 CP2),0.2210828104,0.4943561926,29428.2516295097,28433923.49206544,Earth,False,20.4,False
3733933,(2015 VH65),0.0076657557,0.0171411509,47344.0861262956,50868187.26262976,Earth,False,27.7,False
3752730,(2016 JV),0.0278326768,0.0622357573,69931.3051119215,61781283.27354658,Earth,False,24.9,False
3754255,(2016 LO48),0.022108281,0.0494356193,39927.3791352498,43821689.98194043,Earth,False,25.4,False
3772996,(2017 FT101),0.0192555078,0.0430566244,38469.7490063004,63112369.980266914,Earth,False,25.7,False
3781584,(2017 SF2),0.0384197891,0.0859092601,53614.7078504353,16119996.975852389,Earth,False,24.2,False
3840864,(2019 GG4),0.02658,0.0594346868,28435.5969370496,11649021.53436364,Earth,False,25.0,False
3841675,(2019 HM4),0.0133215567,0.0297879063,28554.9925054872,3216772.136569419,Earth,False,26.5,False
3841702,(2019 JD1),0.0253837029,0.0567596853,36291.686449766,8710250.306049852,Earth,False,25.1,False
3841718,(2019 JU1),0.0319561887,0.0714562102,29093.6586960532,2859747.88882158,Earth,False,24.6,False
3841721,(2019 JV1),0.0699125232,0.1563291544,63441.7502919869,3664456.298845925,Earth,False,22.9,False
3841719,(2019 JX1),0.0040230458,0.0089958039,52332.317504222,179526.524590709,Earth,False,29.1,False
3841833,(2019 JE5),0.0192555078,0.0430566244,38189.05519055,4752324.843747952,Earth,False,25.7,False
3841850,(2019 JU5),0.0417402433,0.0933340215,19853.3608858002,3614887.792610775,Earth,False,24.02,False
3841959,(2019 JC8),0.0732073989,0.1636967205,73755.4828792446,10417871.784803852,Earth,False,22.8,False
54050955,(2019 KD7),0.1214940408,0.2716689341,39902.6786726286,61305609.09547669,Earth,False,21.7,False
54016913,(2020 HF9),0.0305179233,0.0682401509,69413.3991592322,26547606.53480815,Earth,False,24.7,False
54088822,(2020 WY),0.0152951935,0.0342010925,19275.7228507824,21031465.14073057,Earth,False,26.2,False
2008176,8176 (1991 WA),1.038855101,2.3229506246,127606.856665194,57366317.40922392,Earth,False,17.04,False
3370167,(2007 EF),0.1394938229,0.3119176705,40310.3104616455,56433129.53139215,Earth,False,21.4,True
3757565,(2016 PX66),0.4836764882,1.0815335068,49050.737850532,55927437.792717405,Earth,False,18.7,False
3781371,(2017 RM1),0.0766575574,0.1714115092,47802.0158969224,23116991.872565106,Earth,False,22.7,False
3803912,(2018 HM),0.0092162655,0.0206081961,48417.2162813138,40912917.15074434,Earth,False,27.3,False
3840839,(2019 GG3),0.0384197891,0.0859092601,26462.1371811207,10081446.87951906,Earth,False,24.2,False
3841194,(2019 GF20),0.1176399894,0.2630510131,5195.7663151361,46181488.62584467,Earth,False,21.77,False
3841507,(2019 HC),0.9562137328,2.1381589077,71812.2554933425,31126584.72701531,Earth,False,17.22,False
3841535,(2019 HS),0.0096506147,0.0215794305,25763.9751098921,1635261.811823287,Earth,False,27.2,False
3841713,(2019 JM1),0.0421264611,0.0941976306,89300.0719214813,10304285.218788762,Earth,False,24.0,False
3844003,(2019 SL2),0.1010543415,0.2259643771,49799.9255863165,44667465.55044357,Earth,False,22.1,False
3879227,(2019 UK),0.1272198785,0.2844722965,69240.2996639236,60089126.42972446,Earth,False,21.6,True
54051166,(2020 PJ6),0.0201629919,0.0450858206,20641.3522747049,17726534.710093994,Earth,False,25.6,False
54244205,(2022 BQ7),0.1460679643,0.3266178974,43526.3129969364,66922157.48322235,Earth,False,21.3,False
54266163,(2022 FU3),0.135692229,0.303417048,74154.985752051,74356602.16297041,Earth,False,21.46,True
2613726,613726 (2007 EF),0.1434019235,0.320656449,40310.3109726356,56433129.54635194,Earth,False,21.34,True
2523826,523826 (1990 UP),0.2251930467,0.5035469604,51006.1704442106,63412477.369686686,Earth,False,20.36,False
3092258,(2000 GT127),0.096506147,0.2157943048,29588.0950095007,45911551.50653544,Earth,False,22.2,False
3253645,(2004 ST2),0.0384197891,0.0859092601,47622.2333733612,50664923.87944849,Earth,False,24.2,False
3639436,(2013 KJ6),0.2914439045,0.6516883822,39208.4696559964,17478999.55766173,Earth,False,19.8,False
3840700,(2019 FY),0.0732073989,0.1636967205,32657.3102929953,9926544.313928222,Earth,False,22.8,False
3841544,(2019 HU2),0.0152951935,0.0342010925,44063.3953771171,6020419.118725281,Earth,False,26.2,False
3841618,(2019 HJ3),0.0366906138,0.0820427065,40109.5498773715,15917378.07525487,Earth,False,24.3,False
3841708,(2019 JK1),0.2658,0.5943468684,109019.0452870789,34908302.194276705,Earth,False,20.0,False
3841711,(2019 JP1),0.0088014652,0.0196806745,15300.3316739391,4615840.992308318,Earth,False,27.4,False
3841884,(2019 JD6),0.0319561887,0.0714562102,18569.9752916112,2199355.631439228,Earth,False,24.6,False
3841987,(2019 KE1),0.2160503512,0.4831032718,93120.1931263133,53003806.437319525,Earth,False,20.45,False
54017044,(2020 KA),0.008405334,0.0187948982,71057.6617348523,71656241.18549079,Earth,False,27.5,False
3447930,(2009 DL1),0.4212646106,0.9419763057,19500.5975008785,46631328.4635083,Earth,False,19.0,False
3745511,(2016 EO28),0.0038419789,0.008590926,22991.8450907285,63095426.04679753,Earth,False,29.2,False
3780695,(2017 PW26),0.0291443905,0.0651688382,57051.0929554128,70689032.1490181,Earth,False,24.8,False
3840784,(2019 GF1),0.008405334,0.0187948982,6869.7185802876,1802208.486968039,Earth,False,27.5,False
3840884,(2019 GT5),0.0175612318,0.0392681082,23877.0912890277,8623496.092711143,Earth,False,25.9,False
3841529,(2019 HO),0.042320908,0.0946324271,30046.1321298456,14368443.240213357,Earth,False,23.99,False
3841674,(2019 HN4),0.0050647146,0.0113250461,20594.3876300552,540453.810686422,Earth,False,28.6,False
3843768,(2019 RL),0.02658,0.0594346868,52772.2860851125,63225569.35707487,Earth,False,25.0,False
3873156,(2019 TA),0.0035039264,0.0078350176,16375.7934870743,44180145.28291269,Earth,False,29.4,False
3879165,(2019 TY6),0.0250354255,0.0559809132,46714.7530180235,48911135.60042527,Earth,False,25.13,False
54106533,(2021 BS1),0.5182686946,1.1588840318,57517.2019672967,49030451.77982114,Earth,False,18.55,False
54142831,(2021 JE),0.0185590173,0.0414992243,34081.6796912045,14317169.34817978,Earth,False,25.78,False
54147133,(2021 KJ1),0.0421264611,0.0941976306,77794.6804521646,45922213.54120757,Earth,False,24.0,False
54268089,(2022 FR4),0.0324007435,0.0724502651,70118.6594764572,67937672.59942485,Earth,False,24.57,False
2085774,85774 (1998 UT18),0.407901194,0.912094798,30769.5345580589,69159213.1392422,Earth,False,19.07,True
2361538,361538 (2007 JZ20),0.5041444339,1.1273012246,74905.9910926772,70233740.24690188,Earth,False,18.61,False
2455415,455415 (2003 GA),0.1529519353,0.3420109247,41759.5883315396,44838069.205359615,Earth,False,21.2,False
3465534,(2009 PC),0.0608912622,0.1361570015,40519.5358735494,50236988.8051811,Earth,False,23.2,False
3559600,(2011 EP40),0.160160338,0.358129403,66124.1591737009,65070861.79124632,Earth,False,21.1,False
3635073,(2013 HM11),0.063760979,0.1425738833,81708.5630048033,48895425.17619297,Earth,False,23.1,False
3728933,(2015 TK1),0.0921626549,0.2060819612,99421.7047970699,62056629.25344353,Earth,False,22.3,False
3773648,(2017 FE128),0.1010543415,0.2259643771,62412.2642535376,25712429.00300836,Earth,False,22.1,False
3774052,(2017 HH2),0.058150704,0.130028927,47458.9673337442,34611542.117037326,Earth,False,23.3,False
3785706,(2017 SY32),0.1460679643,0.3266178974,57476.6889463501,23725897.71917976,Earth,False,21.3,True
3797701,(2018 BD),0.0025383703,0.0056759685,33716.6794949513,38522054.86816949,Earth,False,30.1,False
3840853,(2019 GV3),0.0384197891,0.0859092601,33083.7164256928,8483880.140586894,Earth,False,24.2,False
3840889,(2019 GX5),0.0211132445,0.0472106499,38324.894553931,2747605.106809646,Earth,False,25.5,False
3841180,(2019 GR19),0.063760979,0.1425738833,55686.5170939739,20337096.87334445,Earth,False,23.1,False
3841199,(2019 GK20),0.0305179233,0.0682401509,17903.9739416717,13874784.81012632,Earth,False,24.7,False
3841545,(2019 HS2),0.0127219879,0.0284472297,43465.1774761213,1960358.194005524,Earth,False,26.6,False
3841622,(2019 HP3),0.0192555078,0.0430566244,20774.9741914125,5375610.127385728,Earth,False,25.7,False
3841632,(2019 HZ3),0.0253837029,0.0567596853,33284.6740420746,10212141.712263731,Earth,False,25.1,False
3841680,(2019 JJ),0.0066765941,0.0149293183,36185.3171410705,780292.197586544,Earth,False,28.0,False
3841703,(2019 JE1),0.0233644185,0.052244428,14033.6371195659,21501620.92265233,Earth,False,25.28,False
3841712,(2019 JO1),0.0096506147,0.0215794305,64806.0399102139,1512684.114625456,Earth,False,27.2,False
3841746,(2019 JH2),0.0555334912,0.1241766613,59707.6498612796,30727413.927277267,Earth,False,23.4,False
54215199,(2021 VC),0.0130784109,0.0292442157,66557.9008757768,72856211.64226666,Earth,False,26.54,False
2152931,152931 (2000 EA107),1.5651464359,3.4997738255,75971.3536101596,24484370.648552764,Earth,False,16.15,False
3408650,(2008 GL20),0.0127219879,0.0284472297,17129.8351612283,12576561.464291845,Earth,False,26.6,False
3735496,(2015 WN2),0.0608912622,0.1361570015,72134.0348568383,67187924.5020662,Earth,False,23.2,False
3819565,(2018 HX1),0.0334622374,0.0748238376,106222.474558251,25699119.774187434,Earth,False,24.5,False
3831462,(2018 TT2),0.0732073989,0.1636967205,19631.563000472,58551523.48373757,Earth,False,22.8,False
3841623,(2019 HN3),0.0421264611,0.0941976306,29089.0156389894,2470700.047831126,Earth,False,24.0,False
3841676,(2019 JF),0.0483676488,0.1081533507,75359.4127983886,3759717.080906655,Earth,False,23.7,False
3841716,(2019 JS1),0.022108281,0.0494356193,19091.8405242333,7285638.302158654,Earth,False,25.4,False
3841720,(2019 JW1),0.0152951935,0.0342010925,36563.8642627273,670379.291505256,Earth,False,26.2,False
3841840,(2019 JO5),0.0483676488,0.1081533507,102010.2496500395,10342762.479102964,Earth,False,23.7,False
54054712,(2020 SS6),0.058150704,0.130028927,40706.8596230749,39817428.41945984,Earth,False,23.3,False
54160716,(2021 LV8),0.0628861456,0.1406176963,26863.8789985434,64952117.56938681,Earth,False,23.13,False
2087025,87025 (2000 JT66),0.620233153,1.3868834919,65678.1743087518,67523803.40504506,Earth,False,18.16,False
2318450,318450 (2005 EJ),0.2783267681,0.6223575734,27638.7685893745,68198219.16123845,Earth,False,19.9,False
2519354,519354 (2011 KR12),0.1326034968,0.2965104328,35695.1412799355,54699661.93887953,Earth,False,21.51,False
3022970,(1999 SG10),0.2111324448,0.4721064988,99057.7028446034,36909975.46035119,Earth,False,20.5,True
3329279,(2006 GC),0.0421264611,0.0941976306,36691.2147775644,10798812.184189444,Earth,False,24.0,False
3788072,(2017 UL6),0.0010581689,0.0023661375,62813.7432544864,52647930.68233926,Earth,False,32.0,False
3840799,(2019 GV1),0.0384197891,0.0859092601,21455.1777264042,18257200.07782993,Earth,False,24.2,False
3840857,(2019 GA4),0.040230458,0.0899580388,52970.2574036195,11153947.639150236,Earth,False,24.1,False
3841503,(2019 GM21),0.0608912622,0.1361570015,34804.7413102634,19572849.690586247,Earth,False,23.2,False
3841620,(2019 HM3),0.0105816886,0.023661375,18746.1903522926,2401387.150959979,Earth,False,27.0,False
3841681,(2019 JH),0.0146067964,0.0326617897,113886.1206957514,471784.468892228,Earth,False,26.3,False
3841682,(2019 JK),0.0066765941,0.0149293183,64465.0211703751,266704.174700451,Earth,False,28.0,False
3841753,(2019 JR2),0.0101054342,0.0225964377,48676.7631109252,879223.797221547,Earth,False,27.1,False
3841952,(2019 JU7),0.1058168859,0.2366137501,80491.5646755779,29546336.424860284,Earth,False,22.0,False
3892746,(2019 VM4),0.0121494041,0.0271668934,53471.5440293336,19555813.61978873,Earth,False,26.7,False
54016218,(2020 FA1),0.0141434375,0.0316256878,30421.5259058392,36908175.93261317,Earth,False,26.37,False
54139999,(2021 HZ2),0.0193443872,0.0432553648,55231.6746659573,22052835.7120421,Earth,False,25.69,False
2230599,230599 (2003 FJ1),0.7055941584,1.5777565026,72591.66923315,70403577.4221712,Earth,False,17.88,False
2525229,525229 (2004 UU1),0.1529519353,0.3420109247,61066.6100856349,33797773.4616143,Earth,False,21.2,True
3367904,(2007 CT26),0.0535247906,0.1196850702,49544.3510488339,16903718.091257416,Earth,False,23.48,False
3562834,(2011 GD60),0.1108038821,0.2477650126,66479.3224711952,69522183.7078453,Earth,False,21.9,False
3841771,(2019 JJ3),0.008405334,0.0187948982,35052.9985702683,754031.00957782,Earth,False,27.5,False
3841775,(2019 JN3),0.0101054342,0.0225964377,24058.7686003236,2473473.32306476,Earth,False,27.1,False
3841947,(2019 JR7),0.1010543415,0.2259643771,77019.4617288491,34138282.35883052,Earth,False,22.1,False
3842596,(2019 KM2),0.0211132445,0.0472106499,9243.0468511435,12422812.806911465,Earth,False,25.5,False
54017162,(2020 KR2),0.0127219879,0.0284472297,51632.1516214782,50199994.0597586,Earth,False,26.6,False
54144098,(2021 JF2),0.0144063837,0.0322136532,37164.4314302027,9602528.85115567,Earth,False,26.33,False
